parmseq,Outcome,idnum,parm,label,estimate,stderr,dof,t,p,min95,max95,uncp,corp,signif,myqvallargervolumes,selected,selected_final,mlog10p
1, zpon2 ,1080,zLE8_TOTALSCOREinv,,0.2,0.01638752,3797,12.438841,7.60E-35,0.17,0.24,0.05,0.00003418,1,7.42E-34,1,1,34.11918641
1, zcstb ,373,zLE8_TOTALSCOREinv,,0.2,0.01604416,3838,12.360913,1.90E-34,0.17,0.23,0.05,0.00003418,1,1.85E-33,1,0,33.7212464
1, zselplg ,1206,zLE8_TOTALSCOREinv,,0.2,0.01617168,3870,12.353572,2.10E-34,0.17,0.23,0.05,0.00003418,1,1.98E-33,1,0,33.67778071
1, zsit1 ,1245,zLE8_TOTALSCOREinv,,0.2,0.01631662,3801,12.318838,3.20E-34,0.17,0.23,0.05,0.00003418,1,3.06E-33,1,1,33.49485002
1, zeps8l2 ,491,zLE8_TOTALSCOREinv,,0.19,0.01561891,3894,12.292098,4.20E-34,0.16,0.22,0.05,0.00003418,1,4.04E-33,1,0,33.37675071
1, zcxcl17 ,396,zLE8_TOTALSCOREinv,,0.18,0.01451797,3917,12.28651,4.50E-34,0.15,0.21,0.05,0.00003418,1,4.25E-33,1,0,33.34678749
1, zpag1 ,1018,zLE8_TOTALSCOREinv,,0.2,0.01638346,3797,12.273188,5.50E-34,0.17,0.23,0.05,0.00003418,1,5.17E-33,1,1,33.25963731
1, znadk ,942,zLE8_TOTALSCOREinv,,0.2,0.01608557,3879,12.236594,8.30E-34,0.17,0.23,0.05,0.00003418,1,7.70E-33,1,0,33.08092191
1, zcdon ,265,zLE8_TOTALSCOREinv,,0.2,0.01599658,3874,12.215269,1.10E-33,0.16,0.23,0.05,0.00003418,1,9.87E-33,1,0,32.95860731
1, zegln1 ,467,zLE8_TOTALSCOREinv,,0.2,0.01606765,3870,12.193238,1.40E-33,0.16,0.23,0.05,0.00003418,1,1.27E-32,1,0,32.85387196
1, zcol18a1 ,330,zLE8_TOTALSCOREinv,,0.19,0.01550371,3901,12.186941,1.50E-33,0.16,0.22,0.05,0.00003418,1,1.35E-32,1,0,32.82390874
1, zacaa1 ,4,zLE8_TOTALSCOREinv,,0.2,0.01628591,3784,12.188298,1.50E-33,0.17,0.23,0.05,0.00003418,1,1.38E-32,1,0,32.82390874
1, zcd300e ,221,zLE8_TOTALSCOREinv,,0.19,0.01572691,3882,12.123013,3.20E-33,0.16,0.22,0.05,0.00003418,1,2.85E-32,1,0,32.49485002
1, zigsf8 ,693,zLE8_TOTALSCOREinv,,0.19,0.01606742,3879,12.079343,5.30E-33,0.16,0.23,0.05,0.00003418,1,4.74E-32,1,0,32.27572413
1, zpolr2f ,1079,zLE8_TOTALSCOREinv,,0.19,0.01599787,3860,12.078016,5.40E-33,0.16,0.22,0.05,0.00003418,1,4.81E-32,1,0,32.26760624
1, zfabp5 ,509,zLE8_TOTALSCOREinv,,0.19,0.01611469,3904,12.023981,1.00E-32,0.16,0.23,0.05,0.00003418,1,8.86E-32,1,0,32
1, zccn1 ,195,zLE8_TOTALSCOREinv,,0.19,0.01589433,3856,11.995125,1.40E-32,0.16,0.22,0.05,0.00003418,1,1.25E-31,1,0,31.85387196
1, zil10rb ,698,zLE8_TOTALSCOREinv,,0.19,0.01587468,3886,11.983937,1.60E-32,0.16,0.22,0.05,0.00003418,1,1.41E-31,1,0,31.79588002
1, zscarb2 ,1191,zLE8_TOTALSCOREinv,,0.18,0.01538224,3773,11.965708,2.10E-32,0.15,0.21,0.05,0.00003418,1,1.79E-31,1,0,31.67778071
1, zdefb4a_defb4b ,421,zLE8_TOTALSCOREinv,,0.18,0.01543932,3811,11.922827,3.30E-32,0.15,0.21,0.05,0.00003418,1,2.89E-31,1,0,31.48148606
1, zscara5 ,1189,zLE8_TOTALSCOREinv,,0.18,0.01510688,3915,11.903533,4.00E-32,0.15,0.21,0.05,0.00003418,1,3.48E-31,1,0,31.39794001
1, zccl20 ,181,zLE8_TOTALSCOREinv,,0.19,0.01606994,3917,11.901601,4.10E-32,0.16,0.22,0.05,0.00003418,1,3.53E-31,1,0,31.38721614
1, zagxt ,38,zLE8_TOTALSCOREinv,,0.19,0.01592778,3879,11.859414,6.80E-32,0.16,0.22,0.05,0.00003418,1,5.78E-31,1,0,31.16749109
1, zccl7 ,193,zLE8_TOTALSCOREinv,,0.19,0.01594826,3870,11.854176,7.20E-32,0.16,0.22,0.05,0.00003418,1,6.12E-31,1,0,31.1426675
1, zctsz ,386,zLE8_TOTALSCOREinv,,0.19,0.01583348,3881,11.844479,8.10E-32,0.16,0.22,0.05,0.00003418,1,6.78E-31,1,0,31.09151498
1, znt5e ,990,zLE8_TOTALSCOREinv,,0.19,0.01620262,3888,11.82822,9.70E-32,0.16,0.22,0.05,0.00003418,1,8.11E-31,1,0,31.01322827
1, zcxcl16 ,395,zLE8_TOTALSCOREinv,,0.19,0.01587549,3920,11.826922,9.80E-32,0.16,0.22,0.05,0.00003418,1,8.11E-31,1,0,31.00877392
1, ztgfbr2 ,1342,zLE8_TOTALSCOREinv,,0.18,0.01557813,3888,11.771329,1.90E-31,0.15,0.21,0.05,0.00003418,1,1.54E-30,1,0,30.7212464
1, zcd6 ,237,zLE8_TOTALSCOREinv,,0.19,0.01596057,3912,11.769534,1.90E-31,0.16,0.22,0.05,0.00003418,1,1.55E-30,1,0,30.7212464
1, zlbr ,819,zLE8_TOTALSCOREinv,,0.19,0.0161174,3915,11.696521,4.30E-31,0.16,0.22,0.05,0.00003418,1,3.55E-30,1,0,30.36653154
1, zntrk3 ,995,zLE8_TOTALSCOREinv,,-0.19,0.01588078,3915,-11.690152,4.70E-31,-0.22,-0.15,0.05,0.00003418,1,3.80E-30,1,0,30.32790214
1, zclec4g ,307,zLE8_TOTALSCOREinv,,0.19,0.01602056,3870,11.675973,5.60E-31,0.16,0.22,0.05,0.00003418,1,4.50E-30,1,0,30.25181197
1, zerp44 ,497,zLE8_TOTALSCOREinv,,0.19,0.01615987,3856,11.656638,7.00E-31,0.16,0.22,0.05,0.00003418,1,5.59E-30,1,0,30.15490196
1, zctsb ,377,zLE8_TOTALSCOREinv,,-0.19,0.01613753,3876,-11.604543,1.20E-30,-0.22,-0.16,0.05,0.00003418,1,9.97E-30,1,0,29.92081875
1, zlepr ,824,zLE8_TOTALSCOREinv,,-0.18,0.01594821,3879,-11.5742,1.80E-30,-0.22,-0.15,0.05,0.00003418,1,1.40E-29,1,0,29.74472749
1, zil17rb ,713,zLE8_TOTALSCOREinv,,-0.19,0.01613935,3801,-11.550966,2.30E-30,-0.22,-0.15,0.05,0.00003418,1,1.84E-29,1,0,29.63827216
1, zacvrl1 ,12,zLE8_TOTALSCOREinv,,0.18,0.01540265,3848,11.545172,2.50E-30,0.15,0.21,0.05,0.00003418,1,1.93E-29,1,0,29.60205999
1, zigfbp4 ,688,zLE8_TOTALSCOREinv,,0.18,0.01540226,3826,11.539732,2.60E-30,0.15,0.21,0.05,0.00003418,1,2.05E-29,1,0,29.58502665
1, zgpr37 ,619,zLE8_TOTALSCOREinv,,0.18,0.0159286,3797,11.466021,6.00E-30,0.15,0.21,0.05,0.00003418,1,4.71E-29,1,0,29.22184875
1, zddah1 ,415,zLE8_TOTALSCOREinv,,0.18,0.01608245,3860,11.459974,6.40E-30,0.15,0.22,0.05,0.00003418,1,4.92E-29,1,0,29.19382003
1, zltbp3 ,856,zLE8_TOTALSCOREinv,,0.18,0.01608884,3784,11.412038,1.10E-29,0.15,0.22,0.05,0.00003418,1,8.53E-29,1,0,28.95860731
1, zprkra ,1102,zLE8_TOTALSCOREinv,,0.18,0.01624813,3784,11.368202,1.80E-29,0.15,0.22,0.05,0.00003418,1,1.38E-28,1,0,28.74472749
1, ztpp1 ,1396,zLE8_TOTALSCOREinv,,0.18,0.01608953,3849,11.352151,2.10E-29,0.15,0.21,0.05,0.00003418,1,1.61E-28,1,0,28.67778071
1, zeloa ,472,zLE8_TOTALSCOREinv,,0.18,0.01619038,3860,11.328061,2.70E-29,0.15,0.22,0.05,0.00003418,1,2.08E-28,1,0,28.56863624
1, zang ,59,zLE8_TOTALSCOREinv,,0.18,0.01549877,3872,11.324001,2.90E-29,0.15,0.21,0.05,0.00003418,1,2.16E-28,1,0,28.537602
1, zgdf15 ,583,zLE8_TOTALSCOREinv,,0.16,0.01418261,3924,11.313913,3.20E-29,0.13,0.19,0.05,0.00003418,1,2.37E-28,1,0,28.49485002
1, zbst2 ,134,zLE8_TOTALSCOREinv,,0.18,0.01598924,3915,11.226419,8.30E-29,0.15,0.21,0.05,0.00003418,1,6.19E-28,1,0,28.08092191
1, zpspn ,1119,zLE8_TOTALSCOREinv,,0.13,0.01187569,3870,11.220097,9.00E-29,0.11,0.16,0.05,0.00003418,1,6.68E-28,1,0,28.04575749
1, zlair1 ,809,zLE8_TOTALSCOREinv,,0.18,0.01581866,3870,11.218637,9.10E-29,0.15,0.21,0.05,0.00003418,1,6.75E-28,1,0,28.04095861
1, zil18 ,714,zLE8_TOTALSCOREinv,,0.18,0.01568636,3860,11.18703,1.30E-28,0.14,0.21,0.05,0.00003418,1,9.52E-28,1,0,27.88605665
1, znos3 ,973,zLE8_TOTALSCOREinv,,0.18,0.01620524,3782,11.186491,1.30E-28,0.15,0.21,0.05,0.00003418,1,9.72E-28,1,0,27.88605665
1, ztrem2 ,1401,zLE8_TOTALSCOREinv,,0.17,0.01522208,3870,11.149751,1.90E-28,0.14,0.2,0.05,0.00003418,1,1.41E-27,1,0,27.7212464
1, zrbks ,1150,zLE8_TOTALSCOREinv,,0.17,0.01578769,3786,11.071721,4.60E-28,0.14,0.21,0.05,0.00003418,1,3.34E-27,1,0,27.33724217
1, zmarco ,879,zLE8_TOTALSCOREinv,,0.18,0.01601699,3879,11.048797,5.80E-28,0.15,0.21,0.05,0.00003418,1,4.17E-27,1,0,27.23657201
1, zrelt ,1158,zLE8_TOTALSCOREinv,,0.16,0.01425323,3871,10.981924,1.20E-27,0.13,0.18,0.05,0.00003418,1,8.53E-27,1,0,26.92081875
1, zlilrb4 ,840,zLE8_TOTALSCOREinv,,0.18,0.01595151,3801,10.976808,1.30E-27,0.14,0.21,0.05,0.00003418,1,9.12E-27,1,0,26.88605665
1, zces3 ,281,zLE8_TOTALSCOREinv,,0.18,0.01611854,3860,10.962399,1.50E-27,0.15,0.21,0.05,0.00003418,1,1.05E-26,1,0,26.82390874
1, zlamp3 ,813,zLE8_TOTALSCOREinv,,0.17,0.01546628,3912,10.922134,2.20E-27,0.14,0.2,0.05,0.00003418,1,1.58E-26,1,0,26.65757732
1, ztnfrsf11a ,1370,zLE8_TOTALSCOREinv,,0.17,0.01585922,3917,10.886362,3.30E-27,0.14,0.2,0.05,0.00003418,1,2.30E-26,1,0,26.48148606
1, zsrp14 ,1290,zLE8_TOTALSCOREinv,,0.18,0.01610703,3860,10.871099,3.90E-27,0.14,0.21,0.05,0.00003418,1,2.73E-26,1,0,26.40893539
1, zncam2 ,947,zLE8_TOTALSCOREinv,,-0.17,0.01607601,3871,-10.863245,4.20E-27,-0.21,-0.14,0.05,0.00003418,1,2.95E-26,1,0,26.37675071
1, zagr3 ,35,zLE8_TOTALSCOREinv,,0.18,0.01627576,3778,10.82765,6.30E-27,0.14,0.21,0.05,0.00003418,1,4.37E-26,1,0,26.20065945
1, zfst ,563,zLE8_TOTALSCOREinv,,0.17,0.01598941,3880,10.812754,7.20E-27,0.14,0.2,0.05,0.00003418,1,4.98E-26,1,0,26.1426675
1, znppc ,979,zLE8_TOTALSCOREinv,,0.15,0.01403655,3870,10.711991,2.10E-26,0.12,0.18,0.05,0.00003418,1,1.44E-25,1,0,25.67778071
1, zret ,1160,zLE8_TOTALSCOREinv,,0.17,0.01600308,3860,10.699358,2.40E-26,0.14,0.2,0.05,0.00003418,1,1.63E-25,1,0,25.61978876
1, ztnfsf10 ,1384,zLE8_TOTALSCOREinv,,0.17,0.01609787,3917,10.65709,3.70E-26,0.14,0.2,0.05,0.00003418,1,2.50E-25,1,0,25.43179828
1, zpla2g15 ,1057,zLE8_TOTALSCOREinv,,0.17,0.01627721,3888,10.647108,4.10E-26,0.14,0.21,0.05,0.00003418,1,2.78E-25,1,0,25.38721614
1, zclul1 ,319,zLE8_TOTALSCOREinv,,-0.16,0.01557568,3877,-10.56324,9.80E-26,-0.2,-0.13,0.05,0.00003418,1,6.63E-25,1,0,25.00877392
1, zcd5 ,233,zLE8_TOTALSCOREinv,,0.17,0.01609926,3894,10.550795,1.10E-25,0.14,0.2,0.05,0.00003418,1,7.48E-25,1,0,24.95860731
1, zccl18 ,178,zLE8_TOTALSCOREinv,,0.17,0.01598677,3825,10.530748,1.40E-25,0.14,0.2,0.05,0.00003418,1,9.29E-25,1,0,24.85387196
1, zarsa ,90,zLE8_TOTALSCOREinv,,0.17,0.01605319,3871,10.521667,1.50E-25,0.14,0.2,0.05,0.00003418,1,1.01E-24,1,0,24.82390874
1, zil1r2 ,722,zLE8_TOTALSCOREinv,,0.17,0.0160342,3864,10.511485,1.70E-25,0.14,0.2,0.05,0.00003418,1,1.12E-24,1,0,24.76955108
1, ztgfa ,1339,zLE8_TOTALSCOREinv,,0.17,0.01622346,3870,10.423456,4.20E-25,0.14,0.2,0.05,0.00003418,1,2.74E-24,1,0,24.37675071
1, zasah2 ,94,zLE8_TOTALSCOREinv,,0.17,0.01613784,3851,10.40599,5.00E-25,0.14,0.2,0.05,0.00003418,1,3.27E-24,1,0,24.30103
1, zcd163 ,205,zLE8_TOTALSCOREinv,,0.17,0.01613044,3891,10.402405,5.10E-25,0.14,0.2,0.05,0.00003418,1,3.35E-24,1,0,24.29242982
1, zagrp ,37,zLE8_TOTALSCOREinv,,0.16,0.01579592,3917,10.388887,5.90E-25,0.13,0.2,0.05,0.00003418,1,3.81E-24,1,0,24.22914799
1, zvsig4 ,1436,zLE8_TOTALSCOREinv,,0.16,0.01568136,3863,10.363485,7.70E-25,0.13,0.19,0.05,0.00003418,1,4.96E-24,1,0,24.11350927
1, zncan ,948,zLE8_TOTALSCOREinv,,-0.16,0.01532343,3915,-10.341703,9.50E-25,-0.19,-0.13,0.05,0.00003418,1,6.11E-24,1,0,24.02227639
1, zgfer ,587,zLE8_TOTALSCOREinv,,0.17,0.01629022,3784,10.316698,1.30E-24,0.14,0.2,0.05,0.00003418,1,8.03E-24,1,0,23.88605665
1, zpla2g1b ,1058,zLE8_TOTALSCOREinv,,-0.16,0.01587415,3917,-10.280796,1.80E-24,-0.19,-0.13,0.05,0.00003418,1,1.12E-23,1,0,23.74472749
1, ztnfrsf10a ,1367,zLE8_TOTALSCOREinv,,0.16,0.01586426,3851,10.280035,1.80E-24,0.13,0.19,0.05,0.00003418,1,1.14E-23,1,0,23.74472749
1, zvwc2 ,1443,zLE8_TOTALSCOREinv,,0.16,0.01581391,3843,10.242786,2.60E-24,0.13,0.19,0.05,0.00003418,1,1.65E-23,1,0,23.58502665
1, zosm ,1011,zLE8_TOTALSCOREinv,,0.17,0.01633754,3848,10.238123,2.70E-24,0.14,0.2,0.05,0.00003418,1,1.72E-23,1,0,23.56863624
1, zefna4 ,463,zLE8_TOTALSCOREinv,,0.16,0.01595579,3848,10.190493,4.40E-24,0.13,0.19,0.05,0.00003418,1,2.77E-23,1,0,23.35654732
1, zmpo ,926,zLE8_TOTALSCOREinv,,0.17,0.01631481,3871,10.182112,4.80E-24,0.13,0.2,0.05,0.00003418,1,2.99E-23,1,0,23.31875876
1, zccl3 ,190,zLE8_TOTALSCOREinv,,0.16,0.01585485,3870,10.142828,7.10E-24,0.13,0.19,0.05,0.00003418,1,4.40E-23,1,0,23.14874165
1, zcant1 ,160,zLE8_TOTALSCOREinv,,0.16,0.01626846,3849,10.065474,1.50E-23,0.13,0.2,0.05,0.00003418,1,9.49E-23,1,0,22.82390874
1, zism1 ,759,zLE8_TOTALSCOREinv,,0.16,0.01608694,3870,10.063157,1.60E-23,0.13,0.19,0.05,0.00003418,1,9.64E-23,1,0,22.79588002
1, zcd302 ,224,zLE8_TOTALSCOREinv,,0.16,0.01558081,3860,10.054928,1.70E-23,0.13,0.19,0.05,0.00003418,1,1.04E-22,1,0,22.76955108
1, zsort1 ,1274,zLE8_TOTALSCOREinv,,0.16,0.01623582,3879,10.041344,1.90E-23,0.13,0.19,0.05,0.00003418,1,1.18E-22,1,0,22.7212464
1, zsmad1 ,1259,zLE8_TOTALSCOREinv,,0.16,0.01636886,3784,10.011783,2.60E-23,0.13,0.2,0.05,0.00003418,1,1.60E-22,1,0,22.58502665
1, zbcan ,118,zLE8_TOTALSCOREinv,,-0.16,0.0159679,3851,-10.008578,2.70E-23,-0.19,-0.13,0.05,0.00003418,1,1.63E-22,1,0,22.56863624
1, zapex1 ,77,zLE8_TOTALSCOREinv,,0.16,0.01623305,3892,10.001185,2.90E-23,0.13,0.19,0.05,0.00003418,1,1.73E-22,1,0,22.537602
1, zsmoc2 ,1263,zLE8_TOTALSCOREinv,,0.15,0.0150124,3886,9.9835732,3.40E-23,0.12,0.18,0.05,0.00003418,1,2.06E-22,1,0,22.46852108
1, zcxcl10 ,390,zLE8_TOTALSCOREinv,,0.16,0.0159099,3886,9.9792349,3.60E-23,0.13,0.19,0.05,0.00003418,1,2.14E-22,1,0,22.4436975
1, zgh1 ,596,zLE8_TOTALSCOREinv,,-0.15,0.0152294,3879,-9.9753563,3.70E-23,-0.18,-0.12,0.05,0.00003418,1,2.21E-22,1,0,22.43179828
1, zsiglec1 ,1234,zLE8_TOTALSCOREinv,,0.16,0.01606381,3886,9.9066653,7.30E-23,0.13,0.19,0.05,0.00003418,1,4.31E-22,1,0,22.13667714
1, zplaur ,1064,zLE8_TOTALSCOREinv,,0.16,0.01583268,3849,9.8807161,9.40E-23,0.13,0.19,0.05,0.00003418,1,5.56E-22,1,0,22.02687215
1, ztgfbi ,1341,zLE8_TOTALSCOREinv,,0.16,0.01611843,3862,9.8625364,1.10E-22,0.13,0.19,0.05,0.00003418,1,6.60E-22,1,0,21.95860731
1, zcd22 ,213,zLE8_TOTALSCOREinv,,0.16,0.01594788,3917,9.8611576,1.10E-22,0.13,0.19,0.05,0.00003418,1,6.61E-22,1,0,21.95860731
1, znpdc1 ,976,zLE8_TOTALSCOREinv,,0.15,0.01571876,3879,9.8591712,1.20E-22,0.12,0.19,0.05,0.00003418,1,6.75E-22,1,0,21.92081875
1, zdnajb1 ,432,zLE8_TOTALSCOREinv,,0.16,0.01607278,3860,9.8526744,1.20E-22,0.13,0.19,0.05,0.00003418,1,7.18E-22,1,0,21.92081875
1, ztafa5 ,1318,zLE8_TOTALSCOREinv,,0.16,0.01611753,3860,9.8400384,1.40E-22,0.13,0.19,0.05,0.00003418,1,8.08E-22,1,0,21.85387196
1, zserpine1 ,1220,zLE8_TOTALSCOREinv,,0.16,0.01620181,3924,9.8299685,1.50E-22,0.13,0.19,0.05,0.00003418,1,8.79E-22,1,0,21.82390874
1, zmuc13 ,934,zLE8_TOTALSCOREinv,,0.16,0.0164302,3782,9.8292701,1.60E-22,0.13,0.19,0.05,0.00003418,1,9.01E-22,1,0,21.79588002
1, zntprobnp ,993,zLE8_TOTALSCOREinv,,-0.15,0.0152113,3879,-9.824691,1.60E-22,-0.18,-0.12,0.05,0.00003418,1,9.24E-22,1,0,21.79588002
1, zaifm1 ,42,zLE8_TOTALSCOREinv,,0.16,0.01619598,3853,9.8134128,1.80E-22,0.13,0.19,0.05,0.00003418,1,1.03E-21,1,0,21.74472749
1, zcdcp1 ,251,zLE8_TOTALSCOREinv,,0.14,0.01452016,3851,9.7915687,2.20E-22,0.11,0.17,0.05,0.00003418,1,1.27E-21,1,0,21.65757732
1, zvmo1 ,1432,zLE8_TOTALSCOREinv,,0.16,0.01615426,3860,9.7744397,2.60E-22,0.13,0.19,0.05,0.00003418,1,1.49E-21,1,0,21.58502665
1, zsumf2 ,1313,zLE8_TOTALSCOREinv,,0.16,0.016125,3915,9.7641641,2.90E-22,0.13,0.19,0.05,0.00003418,1,1.62E-21,1,0,21.537602
1, zcd83 ,243,zLE8_TOTALSCOREinv,,0.16,0.01607206,3870,9.7626849,2.90E-22,0.13,0.19,0.05,0.00003418,1,1.65E-21,1,0,21.537602
1, zguca2a ,628,zLE8_TOTALSCOREinv,,-0.15,0.01581207,3857,-9.7374207,3.70E-22,-0.18,-0.12,0.05,0.00003418,1,2.10E-21,1,0,21.43179828
1, zca9 ,154,zLE8_TOTALSCOREinv,,-0.16,0.01611752,3897,-9.709278,4.90E-22,-0.19,-0.12,0.05,0.00003418,1,2.73E-21,1,0,21.30980392
1, zcd59 ,236,zLE8_TOTALSCOREinv,,0.15,0.01505899,3735,9.7113615,4.90E-22,0.12,0.18,0.05,0.00003418,1,2.73E-21,1,0,21.30980392
1, zpdcd5 ,1032,zLE8_TOTALSCOREinv,,0.16,0.016106,3915,9.7076833,4.90E-22,0.12,0.19,0.05,0.00003418,1,2.74E-21,1,0,21.30980392
1, zvegfa ,1428,zLE8_TOTALSCOREinv,,0.16,0.01624106,3904,9.7036016,5.10E-22,0.13,0.19,0.05,0.00003418,1,2.84E-21,1,0,21.29242982
1, zythdf3 ,1461,zLE8_TOTALSCOREinv,,0.16,0.01645907,3801,9.5817916,1.70E-21,0.13,0.19,0.05,0.00003418,1,9.16E-21,1,0,20.76955108
1, zcd38 ,227,zLE8_TOTALSCOREinv,,0.12,0.01265474,3860,9.5799168,1.70E-21,0.1,0.15,0.05,0.00003418,1,9.21E-21,1,0,20.76955108
1, zipcef1 ,753,zLE8_TOTALSCOREinv,,0.16,0.01623389,3848,9.5634019,2.00E-21,0.12,0.19,0.05,0.00003418,1,1.08E-20,1,0,20.69897
1, zfetub ,533,zLE8_TOTALSCOREinv,,0.15,0.01599417,3891,9.5279922,2.70E-21,0.12,0.18,0.05,0.00003418,1,1.49E-20,1,0,20.56863624
1, zarsb ,91,zLE8_TOTALSCOREinv,,0.15,0.01623081,3860,9.523432,2.90E-21,0.12,0.19,0.05,0.00003418,1,1.55E-20,1,0,20.537602
1, ztnfrsf10b ,1368,zLE8_TOTALSCOREinv,,0.15,0.01566396,3851,9.5193191,3.00E-21,0.12,0.18,0.05,0.00003418,1,1.61E-20,1,0,20.52287875
1, zqdpr ,1137,zLE8_TOTALSCOREinv,,0.15,0.01619248,3865,9.5144926,3.10E-21,0.12,0.19,0.05,0.00003418,1,1.67E-20,1,0,20.50863831
1, zpgf ,1046,zLE8_TOTALSCOREinv,,0.14,0.01472351,3917,9.5011388,3.50E-21,0.11,0.17,0.05,0.00003418,1,1.88E-20,1,0,20.45593196
1, zumod ,1418,zLE8_TOTALSCOREinv,,-0.15,0.01569635,3906,-9.4674446,4.80E-21,-0.18,-0.12,0.05,0.00003418,1,2.57E-20,1,0,20.31875876
1, zbsg ,132,zLE8_TOTALSCOREinv,,0.15,0.01566674,3912,9.4600935,5.20E-21,0.12,0.18,0.05,0.00003418,1,2.74E-20,1,0,20.28399666
1, ztimp1 ,1355,zLE8_TOTALSCOREinv,,0.15,0.01617883,3830,9.4518251,5.60E-21,0.12,0.18,0.05,0.00003418,1,2.98E-20,1,0,20.25181197
1, zcc2d1a ,170,zLE8_TOTALSCOREinv,,0.15,0.01625777,3851,9.4127776,8.10E-21,0.12,0.18,0.05,0.00003418,1,4.26E-20,1,0,20.09151498
1, zabl1 ,3,zLE8_TOTALSCOREinv,,0.15,0.01631799,3860,9.3990016,9.20E-21,0.12,0.19,0.05,0.00003418,1,4.82E-20,1,0,20.03621217
1, zs100a11 ,1182,zLE8_TOTALSCOREinv,,0.15,0.01632087,3837,9.3769996,1.10E-20,0.12,0.19,0.05,0.00003418,1,5.91E-20,1,0,19.95860731
1, zserpinb8 ,1218,zLE8_TOTALSCOREinv,,0.15,0.01615474,3917,9.3657613,1.20E-20,0.12,0.18,0.05,0.00003418,1,6.47E-20,1,0,19.92081875
1, zcd74 ,241,zLE8_TOTALSCOREinv,,0.15,0.01570115,3915,9.359615,1.30E-20,0.12,0.18,0.05,0.00003418,1,6.83E-20,1,0,19.88605665
1, zccl27 ,188,zLE8_TOTALSCOREinv,,0.14,0.01555374,3879,9.3040812,2.20E-20,0.11,0.18,0.05,0.00003418,1,1.14E-19,1,0,19.65757732
1, zcalca ,157,zLE8_TOTALSCOREinv,,0.12,0.01319948,3846,9.2947723,2.40E-20,0.1,0.15,0.05,0.00003418,1,1.24E-19,1,0,19.61978876
1, zfcgr2b ,522,zLE8_TOTALSCOREinv,,0.15,0.01649831,3784,9.2949362,2.40E-20,0.12,0.19,0.05,0.00003418,1,1.25E-19,1,0,19.61978876
1, zhspb6 ,663,zLE8_TOTALSCOREinv,,0.13,0.01430142,3897,9.2432321,3.80E-20,0.1,0.16,0.05,0.00003418,1,1.97E-19,1,0,19.4202164
1, zccn3 ,197,zLE8_TOTALSCOREinv,,0.14,0.01523004,3919,9.2412777,3.90E-20,0.11,0.17,0.05,0.00003418,1,1.99E-19,1,0,19.40893539
1, zamy2a ,57,zLE8_TOTALSCOREinv,,-0.15,0.01643289,3770,-9.2157713,5.00E-20,-0.18,-0.12,0.05,0.00003418,1,2.55E-19,1,0,19.30103
1, ztnfrsf14 ,1375,zLE8_TOTALSCOREinv,,0.15,0.01599455,3874,9.1572196,8.40E-20,0.12,0.18,0.05,0.00003418,1,4.28E-19,1,0,19.07572071
1, zthbs4 ,1347,zLE8_TOTALSCOREinv,,0.15,0.01621212,3882,9.1366363,1.00E-19,0.12,0.18,0.05,0.00003418,1,5.12E-19,1,0,19
1, zcdkn1a ,262,zLE8_TOTALSCOREinv,,0.15,0.01626561,3860,9.1368222,1.00E-19,0.12,0.18,0.05,0.00003418,1,5.12E-19,1,0,19
1, zcrlf1 ,361,zLE8_TOTALSCOREinv,,0.15,0.01599592,3886,9.1261076,1.10E-19,0.11,0.18,0.05,0.00003418,1,5.60E-19,1,0,18.95860731
1, zca6 ,153,zLE8_TOTALSCOREinv,,-0.14,0.01545302,3869,-9.1177911,1.20E-19,-0.17,-0.11,0.05,0.00003418,1,6.03E-19,1,0,18.92081875
1, zflt4 ,553,zLE8_TOTALSCOREinv,,0.15,0.01631272,3888,9.0678983,1.90E-19,0.12,0.18,0.05,0.00003418,1,9.40E-19,1,0,18.7212464
1, zpigr ,1050,zLE8_TOTALSCOREinv,,0.15,0.01625479,3830,9.0663784,1.90E-19,0.12,0.18,0.05,0.00003418,1,9.56E-19,1,0,18.7212464
1, zgrpel1 ,623,zLE8_TOTALSCOREinv,,0.15,0.01615744,3860,9.0567421,2.10E-19,0.11,0.18,0.05,0.00003418,1,1.04E-18,1,0,18.67778071
1, zlgmn ,831,zLE8_TOTALSCOREinv,,0.15,0.01628858,3886,9.04781,2.30E-19,0.12,0.18,0.05,0.00003418,1,1.11E-18,1,0,18.63827216
1, zfus ,567,zLE8_TOTALSCOREinv,,0.15,0.01649125,3776,9.0123828,3.10E-19,0.12,0.18,0.05,0.00003418,1,1.54E-18,1,0,18.50863831
1, zpsip1 ,1113,zLE8_TOTALSCOREinv,,0.15,0.01626911,3870,8.9919805,3.70E-19,0.11,0.18,0.05,0.00003418,1,1.83E-18,1,0,18.43179828
1, zbid ,122,zLE8_TOTALSCOREinv,,0.15,0.01636665,3870,8.9832809,4.00E-19,0.11,0.18,0.05,0.00003418,1,1.97E-18,1,0,18.39794001
1, ztmsb10 ,1363,zLE8_TOTALSCOREinv,,0.15,0.01628357,3871,8.9759349,4.30E-19,0.11,0.18,0.05,0.00003418,1,2.09E-18,1,0,18.36653154
1, zamy2b ,58,zLE8_TOTALSCOREinv,,-0.15,0.01672101,3650,-8.9757277,4.40E-19,-0.18,-0.12,0.05,0.00003418,1,2.14E-18,1,0,18.35654732
